arm,sample_id,pair_id,i,j,order,patient,chosen,picked_i
cf_a0,9,78,3987,4043,0,1,3987,1
cf_a0,14,78,3987,4043,0,1,3987,1
cf_a0,16,78,3987,4043,0,1,3987,1
cf_a0,15,78,3987,4043,0,1,3987,1
cf_a0,17,78,3987,4043,0,1,3987,1
cf_a0,18,78,3987,4043,0,1,3987,1
cf_a0,0,78,3987,4043,1,1,4043,0
cf_a0,1,78,3987,4043,1,2,3987,1
cf_a0,19,78,3987,4043,0,2,4043,0
cf_a0,3,78,3987,4043,1,1,4043,0
cf_a0,2,78,3987,4043,1,1,4043,0
cf_a0,4,78,3987,4043,1,2,3987,1
cf_a0,6,78,3987,4043,1,2,3987,1
cf_a0,7,78,3987,4043,1,2,3987,1
cf_a0,5,78,3987,4043,1,1,4043,0
cf_a0,10,78,3987,4043,1,2,3987,1
cf_a0,9,78,3987,4043,1,1,4043,0
cf_a0,11,78,3987,4043,1,2,3987,1
cf_a0,8,78,3987,4043,1,1,4043,0
cf_a0,14,78,3987,4043,1,2,3987,1
cf_a0,12,78,3987,4043,1,2,3987,1
cf_a0,15,78,3987,4043,1,2,3987,1
cf_a0,17,78,3987,4043,1,2,3987,1
cf_a0,13,78,3987,4043,1,1,4043,0
cf_a0,19,78,3987,4043,1,2,3987,1
cf_a0,16,78,3987,4043,1,1,4043,0
cf_a0,18,78,3987,4043,1,1,4043,0
cf_a1,1,79,3593,1072,0,1,3593,1
cf_a1,0,79,3593,1072,0,1,3593,1
cf_a1,2,79,3593,1072,0,1,3593,1
cf_a1,3,79,3593,1072,0,1,3593,1
cf_a1,6,79,3593,1072,0,1,3593,1
cf_a1,4,79,3593,1072,0,1,3593,1
cf_a1,8,79,3593,1072,0,1,3593,1
cf_a1,7,79,3593,1072,0,1,3593,1
cf_a1,5,79,3593,1072,0,1,3593,1
cf_a1,10,79,3593,1072,0,1,3593,1
cf_a1,11,79,3593,1072,0,1,3593,1
cf_a1,9,79,3593,1072,0,1,3593,1
cf_a1,13,79,3593,1072,0,1,3593,1
cf_a1,12,79,3593,1072,0,1,3593,1
cf_a1,17,79,3593,1072,0,2,1072,0
cf_a1,16,79,3593,1072,0,1,3593,1
cf_a1,14,79,3593,1072,0,1,3593,1
cf_a1,15,79,3593,1072,0,1,3593,1
cf_a1,18,79,3593,1072,0,1,3593,1
cf_a1,19,79,3593,1072,0,1,3593,1
cf_a1,3,79,3593,1072,1,2,3593,1
cf_a1,0,79,3593,1072,1,1,1072,0
cf_a1,2,79,3593,1072,1,2,3593,1
cf_a1,4,79,3593,1072,1,2,3593,1
cf_a1,1,79,3593,1072,1,1,1072,0
cf_a1,5,79,3593,1072,1,2,3593,1
cf_a1,6,79,3593,1072,1,1,1072,0
cf_a1,10,79,3593,1072,1,1,1072,0
cf_a1,8,79,3593,1072,1,2,3593,1
cf_a1,7,79,3593,1072,1,2,3593,1
cf_a1,9,79,3593,1072,1,1,1072,0
cf_a1,12,79,3593,1072,1,2,3593,1
cf_a1,11,79,3593,1072,1,2,3593,1
cf_a1,13,79,3593,1072,1,2,3593,1
cf_a1,14,79,3593,1072,1,2,3593,1
cf_a1,17,79,3593,1072,1,2,3593,1
cf_a1,15,79,3593,1072,1,2,3593,1
cf_a1,18,79,3593,1072,1,2,3593,1
cf_a1,16,79,3593,1072,1,2,3593,1
cf_a1,19,79,3593,1072,1,2,3593,1
cf_a0,0,79,3593,1072,0,1,3593,1
cf_a0,1,79,3593,1072,0,1,3593,1
cf_a0,4,79,3593,1072,0,1,3593,1
cf_a0,2,79,3593,1072,0,1,3593,1
cf_a0,3,79,3593,1072,0,1,3593,1
cf_a0,5,79,3593,1072,0,1,3593,1
cf_a0,6,79,3593,1072,0,2,1072,0
cf_a0,7,79,3593,1072,0,1,3593,1
cf_a0,9,79,3593,1072,0,1,3593,1
cf_a0,11,79,3593,1072,0,1,3593,1
cf_a0,8,79,3593,1072,0,1,3593,1
cf_a0,12,79,3593,1072,0,1,3593,1
cf_a0,10,79,3593,1072,0,1,3593,1
cf_a0,13,79,3593,1072,0,1,3593,1
cf_a0,14,79,3593,1072,0,1,3593,1
cf_a0,17,79,3593,1072,0,1,3593,1
cf_a0,15,79,3593,1072,0,1,3593,1
cf_a0,16,79,3593,1072,0,2,1072,0
cf_a0,18,79,3593,1072,0,1,3593,1
cf_a0,1,79,3593,1072,1,1,1072,0
cf_a0,0,79,3593,1072,1,2,3593,1
cf_a0,19,79,3593,1072,0,2,1072,0
cf_a0,3,79,3593,1072,1,1,1072,0
cf_a0,2,79,3593,1072,1,1,1072,0
cf_a0,4,79,3593,1072,1,2,3593,1
cf_a0,6,79,3593,1072,1,2,3593,1
cf_a0,5,79,3593,1072,1,1,1072,0
cf_a0,7,79,3593,1072,1,2,3593,1
cf_a0,9,79,3593,1072,1,2,3593,1
cf_a0,8,79,3593,1072,1,1,1072,0
cf_a0,12,79,3593,1072,1,2,3593,1
cf_a0,11,79,3593,1072,1,1,1072,0
cf_a0,10,79,3593,1072,1,2,3593,1
cf_a0,13,79,3593,1072,1,1,1072,0
cf_a0,15,79,3593,1072,1,2,3593,1
cf_a0,14,79,3593,1072,1,1,1072,0
cf_a0,18,79,3593,1072,1,1,1072,0
cf_a0,16,79,3593,1072,1,1,1072,0
cf_a0,17,79,3593,1072,1,1,1072,0
cf_a1,0,80,4379,1805,0,1,4379,1
cf_a1,2,80,4379,1805,0,1,4379,1
cf_a0,19,79,3593,1072,1,1,1072,0
cf_a1,1,80,4379,1805,0,1,4379,1
cf_a1,3,80,4379,1805,0,1,4379,1
cf_a1,4,80,4379,1805,0,1,4379,1
cf_a1,5,80,4379,1805,0,1,4379,1
cf_a1,8,80,4379,1805,0,1,4379,1
cf_a1,6,80,4379,1805,0,1,4379,1
cf_a1,10,80,4379,1805,0,1,4379,1
cf_a1,9,80,4379,1805,0,1,4379,1
cf_a1,7,80,4379,1805,0,1,4379,1
cf_a1,12,80,4379,1805,0,1,4379,1
cf_a1,11,80,4379,1805,0,1,4379,1
cf_a1,13,80,4379,1805,0,1,4379,1
cf_a1,14,80,4379,1805,0,1,4379,1
cf_a1,15,80,4379,1805,0,1,4379,1
cf_a1,17,80,4379,1805,0,1,4379,1
cf_a1,18,80,4379,1805,0,1,4379,1
cf_a1,19,80,4379,1805,0,1,4379,1
cf_a1,16,80,4379,1805,0,1,4379,1
cf_a1,1,80,4379,1805,1,2,4379,1
cf_a1,0,80,4379,1805,1,2,4379,1
cf_a1,2,80,4379,1805,1,2,4379,1
cf_a1,4,80,4379,1805,1,2,4379,1
cf_a1,3,80,4379,1805,1,2,4379,1
cf_a1,5,80,4379,1805,1,2,4379,1
cf_a1,8,80,4379,1805,1,2,4379,1
cf_a1,6,80,4379,1805,1,2,4379,1
cf_a1,7,80,4379,1805,1,2,4379,1
cf_a1,9,80,4379,1805,1,2,4379,1
cf_a1,10,80,4379,1805,1,2,4379,1
cf_a1,15,80,4379,1805,1,2,4379,1
cf_a1,11,80,4379,1805,1,2,4379,1
cf_a1,12,80,4379,1805,1,2,4379,1
cf_a1,13,80,4379,1805,1,2,4379,1
cf_a1,16,80,4379,1805,1,2,4379,1
cf_a1,14,80,4379,1805,1,2,4379,1
cf_a1,17,80,4379,1805,1,2,4379,1
cf_a1,18,80,4379,1805,1,2,4379,1
cf_a1,19,80,4379,1805,1,2,4379,1
cf_a0,1,80,4379,1805,0,1,4379,1
cf_a0,0,80,4379,1805,0,1,4379,1
cf_a0,3,80,4379,1805,0,2,1805,0
cf_a0,2,80,4379,1805,0,1,4379,1
cf_a0,4,80,4379,1805,0,1,4379,1
cf_a0,5,80,4379,1805,0,1,4379,1
cf_a0,9,80,4379,1805,0,1,4379,1
cf_a0,6,80,4379,1805,0,1,4379,1
cf_a0,7,80,4379,1805,0,1,4379,1
cf_a0,8,80,4379,1805,0,1,4379,1
cf_a0,10,80,4379,1805,0,2,1805,0
cf_a0,16,80,4379,1805,0,1,4379,1
cf_a0,13,80,4379,1805,0,2,1805,0
cf_a0,11,80,4379,1805,0,2,1805,0
cf_a0,12,80,4379,1805,0,2,1805,0
cf_a0,14,80,4379,1805,0,2,1805,0
cf_a0,15,80,4379,1805,0,1,4379,1
cf_a0,17,80,4379,1805,0,1,4379,1
cf_a0,18,80,4379,1805,0,1,4379,1
cf_a0,19,80,4379,1805,0,2,1805,0
cf_a0,1,80,4379,1805,1,2,4379,1
cf_a0,2,80,4379,1805,1,1,1805,0
cf_a0,3,80,4379,1805,1,2,4379,1
cf_a0,0,80,4379,1805,1,1,1805,0
cf_a0,4,80,4379,1805,1,2,4379,1
cf_a0,5,80,4379,1805,1,2,4379,1
cf_a0,9,80,4379,1805,1,1,1805,0
cf_a0,8,80,4379,1805,1,1,1805,0
cf_a0,10,80,4379,1805,1,2,4379,1
cf_a0,6,80,4379,1805,1,2,4379,1
cf_a0,7,80,4379,1805,1,2,4379,1
cf_a0,12,80,4379,1805,1,2,4379,1
cf_a0,13,80,4379,1805,1,2,4379,1
cf_a0,11,80,4379,1805,1,2,4379,1
cf_a0,17,80,4379,1805,1,2,4379,1
cf_a0,14,80,4379,1805,1,2,4379,1
cf_a0,16,80,4379,1805,1,2,4379,1
cf_a0,19,80,4379,1805,1,2,4379,1
cf_a0,15,80,4379,1805,1,2,4379,1
cf_a0,18,80,4379,1805,1,1,1805,0
cf_a1,0,81,3014,3260,0,1,3014,1
cf_a1,1,81,3014,3260,0,1,3014,1
cf_a1,2,81,3014,3260,0,1,3014,1
cf_a1,4,81,3014,3260,0,1,3014,1
cf_a1,3,81,3014,3260,0,1,3014,1
cf_a1,8,81,3014,3260,0,1,3014,1
cf_a1,5,81,3014,3260,0,1,3014,1
cf_a1,6,81,3014,3260,0,1,3014,1
cf_a1,7,81,3014,3260,0,1,3014,1
cf_a1,9,81,3014,3260,0,1,3014,1
cf_a1,16,81,3014,3260,0,1,3014,1
cf_a1,10,81,3014,3260,0,1,3014,1
cf_a1,12,81,3014,3260,0,1,3014,1
cf_a1,13,81,3014,3260,0,1,3014,1
cf_a1,11,81,3014,3260,0,1,3014,1
cf_a1,14,81,3014,3260,0,1,3014,1
cf_a1,15,81,3014,3260,0,1,3014,1
cf_a1,17,81,3014,3260,0,1,3014,1
cf_a1,18,81,3014,3260,0,1,3014,1
cf_a1,19,81,3014,3260,0,1,3014,1
cf_a1,0,81,3014,3260,1,2,3014,1
cf_a1,2,81,3014,3260,1,2,3014,1
cf_a1,4,81,3014,3260,1,2,3014,1
cf_a1,5,81,3014,3260,1,2,3014,1
cf_a1,3,81,3014,3260,1,1,3260,0
cf_a1,6,81,3014,3260,1,2,3014,1
cf_a1,1,81,3014,3260,1,2,3014,1
cf_a1,8,81,3014,3260,1,1,3260,0
cf_a1,10,81,3014,3260,1,2,3014,1
cf_a1,7,81,3014,3260,1,2,3014,1
cf_a1,11,81,3014,3260,1,2,3014,1
cf_a1,9,81,3014,3260,1,2,3014,1
cf_a1,12,81,3014,3260,1,1,3260,0
cf_a1,14,81,3014,3260,1,2,3014,1
cf_a1,13,81,3014,3260,1,2,3014,1
cf_a1,15,81,3014,3260,1,2,3014,1
cf_a1,16,81,3014,3260,1,2,3014,1
cf_a0,0,81,3014,3260,0,1,3014,1
cf_a1,17,81,3014,3260,1,2,3014,1
cf_a1,18,81,3014,3260,1,2,3014,1
cf_a0,1,81,3014,3260,0,1,3014,1
cf_a1,19,81,3014,3260,1,2,3014,1
cf_a0,2,81,3014,3260,0,1,3014,1
cf_a0,4,81,3014,3260,0,2,3260,0
cf_a0,3,81,3014,3260,0,1,3014,1
cf_a0,7,81,3014,3260,0,1,3014,1
cf_a0,5,81,3014,3260,0,1,3014,1
cf_a0,9,81,3014,3260,0,1,3014,1
cf_a0,8,81,3014,3260,0,1,3014,1
cf_a0,6,81,3014,3260,0,1,3014,1
cf_a0,12,81,3014,3260,0,1,3014,1
cf_a0,13,81,3014,3260,0,1,3014,1
cf_a0,10,81,3014,3260,0,1,3014,1
cf_a0,11,81,3014,3260,0,1,3014,1
cf_a0,16,81,3014,3260,0,1,3014,1
cf_a0,15,81,3014,3260,0,1,3014,1
cf_a0,18,81,3014,3260,0,1,3014,1
cf_a0,17,81,3014,3260,0,1,3014,1
cf_a0,14,81,3014,3260,0,1,3014,1
cf_a0,0,81,3014,3260,1,2,3014,1
cf_a0,1,81,3014,3260,1,2,3014,1
cf_a0,2,81,3014,3260,1,2,3014,1
cf_a0,19,81,3014,3260,0,1,3014,1
cf_a0,3,81,3014,3260,1,1,3260,0
cf_a0,5,81,3014,3260,1,2,3014,1
cf_a0,7,81,3014,3260,1,2,3014,1
cf_a0,4,81,3014,3260,1,2,3014,1
cf_a0,10,81,3014,3260,1,1,3260,0
cf_a0,6,81,3014,3260,1,2,3014,1
cf_a0,8,81,3014,3260,1,2,3014,1
cf_a0,12,81,3014,3260,1,1,3260,0
cf_a0,9,81,3014,3260,1,2,3014,1
cf_a0,11,81,3014,3260,1,2,3014,1
cf_a0,13,81,3014,3260,1,2,3014,1
cf_a0,15,81,3014,3260,1,2,3014,1
cf_a0,14,81,3014,3260,1,2,3014,1
cf_a0,17,81,3014,3260,1,2,3014,1
cf_a0,16,81,3014,3260,1,2,3014,1
cf_a0,19,81,3014,3260,1,2,3014,1
cf_a0,18,81,3014,3260,1,1,3260,0
cf_a1,1,82,2825,300,0,2,300,0
cf_a1,2,82,2825,300,0,1,2825,1
cf_a1,3,82,2825,300,0,1,2825,1
cf_a1,4,82,2825,300,0,1,2825,1
cf_a1,0,82,2825,300,0,1,2825,1
cf_a1,6,82,2825,300,0,1,2825,1
cf_a1,5,82,2825,300,0,1,2825,1
cf_a1,7,82,2825,300,0,1,2825,1
cf_a1,10,82,2825,300,0,1,2825,1
cf_a1,11,82,2825,300,0,1,2825,1
cf_a1,8,82,2825,300,0,1,2825,1
cf_a1,9,82,2825,300,0,1,2825,1
cf_a1,13,82,2825,300,0,1,2825,1
cf_a1,14,82,2825,300,0,1,2825,1
cf_a1,12,82,2825,300,0,1,2825,1
cf_a1,15,82,2825,300,0,1,2825,1
cf_a1,1,82,2825,300,1,2,2825,1
cf_a1,16,82,2825,300,0,1,2825,1
cf_a1,19,82,2825,300,0,1,2825,1
cf_a1,18,82,2825,300,0,1,2825,1
cf_a1,17,82,2825,300,0,1,2825,1
cf_a1,2,82,2825,300,1,2,2825,1
cf_a1,0,82,2825,300,1,2,2825,1
cf_a1,3,82,2825,300,1,2,2825,1
cf_a1,5,82,2825,300,1,2,2825,1
cf_a1,4,82,2825,300,1,2,2825,1
cf_a1,7,82,2825,300,1,2,2825,1
cf_a1,9,82,2825,300,1,2,2825,1
cf_a1,6,82,2825,300,1,2,2825,1
cf_a1,8,82,2825,300,1,2,2825,1
cf_a1,10,82,2825,300,1,1,300,0
cf_a1,12,82,2825,300,1,2,2825,1
cf_a1,14,82,2825,300,1,1,300,0
cf_a1,13,82,2825,300,1,2,2825,1
cf_a1,11,82,2825,300,1,2,2825,1
cf_a1,15,82,2825,300,1,2,2825,1
cf_a1,17,82,2825,300,1,2,2825,1
cf_a1,18,82,2825,300,1,1,300,0
cf_a1,16,82,2825,300,1,1,300,0
cf_a1,19,82,2825,300,1,2,2825,1
cf_a0,0,82,2825,300,0,1,2825,1
cf_a0,4,82,2825,300,0,1,2825,1
cf_a0,6,82,2825,300,0,1,2825,1
cf_a0,1,82,2825,300,0,1,2825,1
cf_a0,2,82,2825,300,0,1,2825,1
cf_a0,3,82,2825,300,0,2,300,0
cf_a0,5,82,2825,300,0,1,2825,1
cf_a0,7,82,2825,300,0,2,300,0
cf_a0,8,82,2825,300,0,1,2825,1
cf_a0,9,82,2825,300,0,2,300,0
cf_a0,12,82,2825,300,0,1,2825,1
cf_a0,13,82,2825,300,0,1,2825,1
cf_a0,10,82,2825,300,0,1,2825,1
cf_a0,11,82,2825,300,0,1,2825,1
cf_a0,15,82,2825,300,0,1,2825,1
cf_a0,14,82,2825,300,0,1,2825,1
cf_a0,18,82,2825,300,0,1,2825,1
cf_a0,16,82,2825,300,0,1,2825,1
cf_a0,19,82,2825,300,0,1,2825,1
cf_a0,0,82,2825,300,1,1,300,0
cf_a0,1,82,2825,300,1,2,2825,1
cf_a0,17,82,2825,300,0,1,2825,1
cf_a0,2,82,2825,300,1,1,300,0
cf_a0,4,82,2825,300,1,2,2825,1
cf_a0,3,82,2825,300,1,2,2825,1
cf_a0,9,82,2825,300,1,1,300,0
cf_a0,7,82,2825,300,1,2,2825,1
cf_a0,5,82,2825,300,1,1,300,0
cf_a0,8,82,2825,300,1,1,300,0
cf_a0,6,82,2825,300,1,1,300,0
cf_a0,10,82,2825,300,1,1,300,0
cf_a0,12,82,2825,300,1,1,300,0
cf_a0,11,82,2825,300,1,2,2825,1
cf_a0,14,82,2825,300,1,1,300,0
cf_a0,16,82,2825,300,1,2,2825,1
cf_a0,13,82,2825,300,1,2,2825,1
cf_a0,15,82,2825,300,1,1,300,0
cf_a0,17,82,2825,300,1,1,300,0
cf_a0,19,82,2825,300,1,2,2825,1
cf_a1,0,83,3607,3654,0,1,3607,1
cf_a0,18,82,2825,300,1,1,300,0
cf_a1,2,83,3607,3654,0,1,3607,1
cf_a1,3,83,3607,3654,0,1,3607,1
cf_a1,4,83,3607,3654,0,1,3607,1
cf_a1,8,83,3607,3654,0,1,3607,1
cf_a1,1,83,3607,3654,0,1,3607,1
cf_a1,6,83,3607,3654,0,1,3607,1
cf_a1,5,83,3607,3654,0,1,3607,1
cf_a1,9,83,3607,3654,0,1,3607,1
cf_a1,10,83,3607,3654,0,1,3607,1
cf_a1,7,83,3607,3654,0,1,3607,1
cf_a1,12,83,3607,3654,0,1,3607,1
cf_a1,11,83,3607,3654,0,1,3607,1
cf_a1,14,83,3607,3654,0,1,3607,1
cf_a1,15,83,3607,3654,0,1,3607,1
cf_a1,13,83,3607,3654,0,1,3607,1
cf_a1,17,83,3607,3654,0,1,3607,1
cf_a1,16,83,3607,3654,0,1,3607,1
cf_a1,18,83,3607,3654,0,1,3607,1
cf_a1,19,83,3607,3654,0,1,3607,1
cf_a1,0,83,3607,3654,1,2,3607,1
cf_a1,1,83,3607,3654,1,2,3607,1
cf_a1,2,83,3607,3654,1,1,3654,0
cf_a1,3,83,3607,3654,1,2,3607,1
cf_a1,4,83,3607,3654,1,2,3607,1
cf_a1,5,83,3607,3654,1,2,3607,1
cf_a1,6,83,3607,3654,1,2,3607,1
cf_a1,7,83,3607,3654,1,2,3607,1
cf_a1,11,83,3607,3654,1,2,3607,1
cf_a1,10,83,3607,3654,1,2,3607,1
cf_a1,12,83,3607,3654,1,2,3607,1
cf_a1,9,83,3607,3654,1,2,3607,1
cf_a1,8,83,3607,3654,1,2,3607,1
cf_a1,13,83,3607,3654,1,2,3607,1
cf_a1,17,83,3607,3654,1,2,3607,1
cf_a1,15,83,3607,3654,1,2,3607,1
cf_a1,16,83,3607,3654,1,1,3654,0
cf_a1,14,83,3607,3654,1,2,3607,1
cf_a0,1,83,3607,3654,0,1,3607,1
cf_a0,0,83,3607,3654,0,2,3654,0
cf_a1,18,83,3607,3654,1,2,3607,1
cf_a0,3,83,3607,3654,0,1,3607,1
cf_a1,19,83,3607,3654,1,2,3607,1
cf_a0,4,83,3607,3654,0,1,3607,1
cf_a0,2,83,3607,3654,0,1,3607,1
cf_a0,8,83,3607,3654,0,1,3607,1
cf_a0,5,83,3607,3654,0,1,3607,1
cf_a0,6,83,3607,3654,0,2,3654,0
cf_a0,7,83,3607,3654,0,1,3607,1
cf_a0,10,83,3607,3654,0,1,3607,1
cf_a0,9,83,3607,3654,0,1,3607,1
cf_a0,12,83,3607,3654,0,1,3607,1
cf_a0,14,83,3607,3654,0,1,3607,1
cf_a0,11,83,3607,3654,0,1,3607,1
cf_a0,15,83,3607,3654,0,1,3607,1
cf_a0,13,83,3607,3654,0,1,3607,1
cf_a0,17,83,3607,3654,0,1,3607,1
cf_a0,16,83,3607,3654,0,1,3607,1
cf_a0,18,83,3607,3654,0,1,3607,1
cf_a0,1,83,3607,3654,1,2,3607,1
cf_a0,2,83,3607,3654,1,1,3654,0
cf_a0,0,83,3607,3654,1,2,3607,1
cf_a0,19,83,3607,3654,0,1,3607,1
cf_a0,3,83,3607,3654,1,2,3607,1
cf_a0,5,83,3607,3654,1,2,3607,1
cf_a0,4,83,3607,3654,1,2,3607,1
cf_a0,6,83,3607,3654,1,1,3654,0
cf_a0,8,83,3607,3654,1,2,3607,1
cf_a0,10,83,3607,3654,1,2,3607,1
cf_a0,9,83,3607,3654,1,1,3654,0
cf_a0,7,83,3607,3654,1,2,3607,1
cf_a0,12,83,3607,3654,1,2,3607,1
cf_a0,11,83,3607,3654,1,2,3607,1
cf_a0,13,83,3607,3654,1,2,3607,1
cf_a0,16,83,3607,3654,1,1,3654,0
cf_a0,14,83,3607,3654,1,2,3607,1
cf_a0,15,83,3607,3654,1,1,3654,0
cf_a0,17,83,3607,3654,1,2,3607,1
cf_a0,19,83,3607,3654,1,1,3654,0
cf_a0,18,83,3607,3654,1,1,3654,0
cf_a1,1,84,245,2920,0,1,245,1
cf_a1,0,84,245,2920,0,2,2920,0
cf_a1,2,84,245,2920,0,2,2920,0
cf_a1,4,84,245,2920,0,2,2920,0
cf_a1,3,84,245,2920,0,1,245,1
cf_a1,5,84,245,2920,0,2,2920,0
cf_a1,7,84,245,2920,0,2,2920,0
cf_a1,6,84,245,2920,0,1,245,1
cf_a1,10,84,245,2920,0,2,2920,0
cf_a1,8,84,245,2920,0,2,2920,0
cf_a1,9,84,245,2920,0,1,245,1
cf_a1,11,84,245,2920,0,2,2920,0
cf_a1,15,84,245,2920,0,2,2920,0
cf_a1,12,84,245,2920,0,2,2920,0
cf_a1,16,84,245,2920,0,2,2920,0
cf_a1,13,84,245,2920,0,1,245,1
cf_a1,14,84,245,2920,0,2,2920,0
cf_a1,17,84,245,2920,0,1,245,1
cf_a1,18,84,245,2920,0,1,245,1
cf_a1,19,84,245,2920,0,2,2920,0
cf_a1,1,84,245,2920,1,1,2920,0
cf_a1,0,84,245,2920,1,1,2920,0
cf_a1,2,84,245,2920,1,1,2920,0
cf_a1,3,84,245,2920,1,1,2920,0
cf_a1,4,84,245,2920,1,1,2920,0
cf_a1,5,84,245,2920,1,1,2920,0
cf_a1,6,84,245,2920,1,1,2920,0
cf_a1,7,84,245,2920,1,1,2920,0
cf_a1,8,84,245,2920,1,1,2920,0
cf_a1,10,84,245,2920,1,1,2920,0
cf_a1,11,84,245,2920,1,1,2920,0
cf_a1,9,84,245,2920,1,1,2920,0
cf_a1,12,84,245,2920,1,1,2920,0
cf_a1,13,84,245,2920,1,1,2920,0
cf_a1,14,84,245,2920,1,1,2920,0
cf_a1,15,84,245,2920,1,1,2920,0
cf_a1,17,84,245,2920,1,1,2920,0
cf_a1,16,84,245,2920,1,1,2920,0
cf_a1,19,84,245,2920,1,1,2920,0
cf_a1,18,84,245,2920,1,1,2920,0
cf_a0,0,84,245,2920,0,2,2920,0
cf_a0,1,84,245,2920,0,1,245,1
cf_a0,3,84,245,2920,0,2,2920,0
cf_a0,4,84,245,2920,0,2,2920,0
cf_a0,5,84,245,2920,0,2,2920,0
cf_a0,7,84,245,2920,0,2,2920,0
cf_a0,8,84,245,2920,0,2,2920,0
cf_a0,2,84,245,2920,0,2,2920,0
cf_a0,6,84,245,2920,0,1,245,1
cf_a0,9,84,245,2920,0,1,245,1
cf_a0,10,84,245,2920,0,2,2920,0
cf_a0,11,84,245,2920,0,2,2920,0
cf_a0,12,84,245,2920,0,2,2920,0
cf_a0,14,84,245,2920,0,2,2920,0
cf_a0,13,84,245,2920,0,2,2920,0
cf_a0,15,84,245,2920,0,2,2920,0
cf_a0,18,84,245,2920,0,1,245,1
cf_a0,16,84,245,2920,0,2,2920,0
cf_a0,17,84,245,2920,0,2,2920,0
cf_a0,19,84,245,2920,0,2,2920,0
cf_a0,0,84,245,2920,1,1,2920,0
cf_a0,1,84,245,2920,1,1,2920,0
cf_a0,3,84,245,2920,1,1,2920,0
cf_a0,2,84,245,2920,1,1,2920,0
cf_a0,6,84,245,2920,1,1,2920,0
cf_a0,5,84,245,2920,1,1,2920,0
cf_a0,4,84,245,2920,1,1,2920,0
cf_a0,7,84,245,2920,1,2,245,1
cf_a0,8,84,245,2920,1,1,2920,0
cf_a0,10,84,245,2920,1,1,2920,0
cf_a0,9,84,245,2920,1,1,2920,0
cf_a0,11,84,245,2920,1,1,2920,0
cf_a0,13,84,245,2920,1,1,2920,0
cf_a0,12,84,245,2920,1,1,2920,0
cf_a0,14,84,245,2920,1,1,2920,0
cf_a0,18,84,245,2920,1,1,2920,0
cf_a0,19,84,245,2920,1,1,2920,0
cf_a0,15,84,245,2920,1,1,2920,0
cf_a0,17,84,245,2920,1,1,2920,0
cf_a0,16,84,245,2920,1,1,2920,0
cf_a1,0,85,3820,4806,0,1,3820,1
cf_a1,2,85,3820,4806,0,1,3820,1
cf_a1,1,85,3820,4806,0,1,3820,1
cf_a1,6,85,3820,4806,0,1,3820,1
cf_a1,3,85,3820,4806,0,2,4806,0
cf_a1,5,85,3820,4806,0,1,3820,1
cf_a1,7,85,3820,4806,0,1,3820,1
cf_a1,4,85,3820,4806,0,1,3820,1
cf_a1,9,85,3820,4806,0,1,3820,1
cf_a1,10,85,3820,4806,0,1,3820,1
cf_a1,8,85,3820,4806,0,1,3820,1
cf_a1,11,85,3820,4806,0,1,3820,1
cf_a1,13,85,3820,4806,0,1,3820,1
cf_a1,12,85,3820,4806,0,1,3820,1
cf_a1,15,85,3820,4806,0,1,3820,1
cf_a1,14,85,3820,4806,0,1,3820,1
cf_a1,18,85,3820,4806,0,1,3820,1
cf_a1,16,85,3820,4806,0,1,3820,1
cf_a1,19,85,3820,4806,0,1,3820,1
cf_a1,17,85,3820,4806,0,1,3820,1
cf_a1,1,85,3820,4806,1,2,3820,1
cf_a1,0,85,3820,4806,1,2,3820,1
cf_a1,3,85,3820,4806,1,2,3820,1
cf_a1,2,85,3820,4806,1,2,3820,1
cf_a1,5,85,3820,4806,1,1,4806,0
cf_a1,6,85,3820,4806,1,1,4806,0
cf_a1,4,85,3820,4806,1,1,4806,0
cf_a1,9,85,3820,4806,1,2,3820,1
cf_a1,8,85,3820,4806,1,1,4806,0
cf_a1,7,85,3820,4806,1,1,4806,0
cf_a1,10,85,3820,4806,1,2,3820,1
cf_a1,11,85,3820,4806,1,2,3820,1
cf_a1,13,85,3820,4806,1,2,3820,1
cf_a1,12,85,3820,4806,1,2,3820,1
cf_a1,14,85,3820,4806,1,1,4806,0
cf_a1,16,85,3820,4806,1,2,3820,1
cf_a1,17,85,3820,4806,1,1,4806,0
cf_a1,15,85,3820,4806,1,2,3820,1
cf_a1,18,85,3820,4806,1,1,4806,0
cf_a0,0,85,3820,4806,0,1,3820,1
cf_a0,2,85,3820,4806,0,1,3820,1
cf_a1,19,85,3820,4806,1,2,3820,1
cf_a0,3,85,3820,4806,0,1,3820,1
cf_a0,4,85,3820,4806,0,1,3820,1
cf_a0,1,85,3820,4806,0,1,3820,1
cf_a0,5,85,3820,4806,0,1,3820,1
cf_a0,6,85,3820,4806,0,1,3820,1
cf_a0,7,85,3820,4806,0,1,3820,1
cf_a0,8,85,3820,4806,0,1,3820,1
cf_a0,9,85,3820,4806,0,1,3820,1
cf_a0,10,85,3820,4806,0,1,3820,1
cf_a0,13,85,3820,4806,0,2,4806,0
cf_a0,11,85,3820,4806,0,1,3820,1
cf_a0,12,85,3820,4806,0,1,3820,1
cf_a0,14,85,3820,4806,0,1,3820,1
cf_a0,17,85,3820,4806,0,2,4806,0
cf_a0,15,85,3820,4806,0,2,4806,0
cf_a0,16,85,3820,4806,0,2,4806,0
cf_a0,19,85,3820,4806,0,2,4806,0
